tic,date,open,high,low,close,volume
LUCK,"May 6, 2022",566.77,566.77,558.00,560.42,"172,193"

LUCK,"May 9, 2022",560.00,560.00,518.39,518.88,"749,730"

LUCK,"May 10, 2022",523.00,523.00,511.50,515.77,"407,950"

LUCK,"May 11, 2022",517.95,517.95,485.60,509.34,"858,962"

LUCK,"May 12, 2022",517.00,520.00,495.01,514.54,"386,732"

LUCK,"May 13, 2022",510.40,526.00,508.01,523.33,"347,756"

